
Collection Date,Collection Time,Site,Sample Depth,Depth,Total Phosphorus
1981-06-22,,OH-06,S,0.9,0.006
1981-07-07,,OH-06,B,10.4,0.004
1981-07-07,,OH-06,M,5.5,0.003
1981-07-07,,OH-06,S,0.9,0.006
1981-07-14,,OH-06,B,11,0.009
1981-07-14,,OH-06,M,5.5,0.011
1981-07-14,,OH-06,S,0.9,0.005
1981-07-30,,OH-06,B,10.4,0.012
1981-07-30,,OH-06,M,5.5,0.009
1981-07-30,,OH-06,S,0.9,0.009
1981-08-03,,OH-06,B,10.4,0.007
1981-08-03,,OH-06,M,5.5,0.01
1981-08-03,,OH-06,S,0.9,0.016
1981-08-13,,OH-06,B,10.4,0.006
1981-08-13,,OH-06,M,5.5,0.007
1981-08-13,,OH-06,S,0.9,0.011
1981-08-24,,OH-06,B,10.4,0.022
1981-08-24,,OH-06,M,5.5,0.007
1981-08-24,,OH-06,S,0.9,0.005
1981-09-08,,OH-06,B,10,0.018
1981-09-08,,OH-06,M,5,0.018
1981-09-08,,OH-06,S,1,0.019
1981-09-15,,OH-06,B,10.4,0.021
1981-09-15,,OH-06,M,5.5,0.012
1981-09-15,,OH-06,S,0.9,0.013
1981-09-28,,OH-06,B,10.4,0.029
1981-09-28,,OH-06,M,5.5,0.035
1981-09-28,,OH-06,S,0.9,0.05
1981-10-06,,OH-06,B,10.4,0.024
1981-10-06,,OH-06,M,5.5,0.025
1981-10-06,,OH-06,S,0.9,0.026
1981-10-19,,OH-06,B,10.4,0.018
1981-10-19,,OH-06,M,5.5,0.02
1981-10-19,,OH-06,S,0.9,0.018
1981-10-27,,OH-06,B,10.7,0.009
1981-10-27,,OH-06,M,5.5,0.007
1981-10-27,,OH-06,S,0.9,0.007
1981-11-13,,OH-06,B,10.4,0.024
1981-11-13,,OH-06,M,5.5,0.017
1981-11-13,,OH-06,S,0.9,0.018
1981-11-16,,OH-06,B,10.4,0.019
1981-11-16,,OH-06,M,5.5,0.009
1981-11-16,,OH-06,S,0.9,0.008
1981-12-07,,OH-06,B,10.4,0.021
1981-12-07,,OH-06,M,5.5,0.012
1981-12-07,,OH-06,S,0.9,0.011
1981-12-16,,OH-06,B,11,0.015
1981-12-16,,OH-06,M,5.5,0.015
1981-12-16,,OH-06,S,0.9,0.02
1982-04-13,,OH-06,B,11,0.03
1982-04-13,,OH-06,M,5.8,0.027
1982-04-13,,OH-06,S,0.9,0.027
1982-04-27,,OH-06,B,10,0.029
1982-04-27,,OH-06,M,5,0.024
1982-04-27,,OH-06,S,1,0.024
1982-05-03,,OH-06,B,10,0.008
1982-05-03,,OH-06,M,6,0.015
1982-05-03,,OH-06,S,1,-9.999
1982-05-11,,OH-06,B,10,-9.999
1982-05-11,,OH-06,M,5,0.007
1982-05-11,,OH-06,S,1,0.007
1982-05-18,,OH-06,B,10,0.011
1982-05-18,,OH-06,M,5,0.01
1982-05-18,,OH-06,S,1,0.013
1982-05-24,,OH-06,B,10,0.01
1982-05-24,,OH-06,M,5,0.017
1982-05-24,,OH-06,S,1,0.019
1982-06-02,,OH-06,B,10,0.012
1982-06-02,,OH-06,M,5,0.014
1982-06-02,,OH-06,S,1,0.013
1982-06-07,,OH-06,B,10,0.009
1982-06-07,,OH-06,M,5,0.018
1982-06-07,,OH-06,S,1,0.019
1982-06-14,,OH-06,B,10,0.01
1982-06-14,,OH-06,M,5,0.011
1982-06-14,,OH-06,S,1,0.011
1982-06-23,,OH-06,B,9,0.008
1982-06-23,,OH-06,M,5,0.012
1982-06-23,,OH-06,S,1,0.017
1982-06-28,,OH-06,B,10,0.008
1982-06-28,,OH-06,M,5,0.021
1982-06-28,,OH-06,S,1,0.034
1982-07-06,,OH-06,B,10,0.006
1982-07-06,,OH-06,M,5,0.012
1982-07-06,,OH-06,S,1,0.01
1982-07-12,,OH-06,B,10,0.01
1982-07-12,,OH-06,M,5,0.01
1982-07-12,,OH-06,S,1,0.01
1982-07-20,,OH-06,B,10,0.021
1982-07-20,,OH-06,M,5,0.016
1982-07-20,,OH-06,S,1,0.017
1982-07-26,,OH-06,B,10,0.011
1982-07-26,,OH-06,M,5,0.018
1982-07-26,,OH-06,S,1,0.005
1982-08-09,,OH-06,B,10,0.01
1982-08-09,,OH-06,M,5,0.01
1982-08-09,,OH-06,S,1,0.013
1982-08-16,,OH-06,B,10,0.012
1982-08-16,,OH-06,M,5,0.014
1982-08-16,,OH-06,S,1,0.012
1982-08-23,,OH-06,B,10,0.015
1982-08-23,,OH-06,M,5,0.017
1982-08-23,,OH-06,S,1,0.019
1982-08-30,,OH-06,B,10,0.008
1982-08-30,,OH-06,M,5,0.01
1982-08-30,,OH-06,S,1,0.014
1982-09-13,,OH-06,B,10,0.015
1982-09-13,,OH-06,M,5,0.012
1982-09-13,,OH-06,S,1,0.016
1982-09-27,,OH-06,B,10,0.014
1982-09-27,,OH-06,M,5,0.012
1982-09-27,,OH-06,S,1,0.012
1982-10-04,,OH-06,B,10,0.008
1982-10-04,,OH-06,M,5,0.016
1982-10-04,,OH-06,S,1,0.015
1982-10-18,,OH-06,B,10,0.012
1982-10-18,,OH-06,M,5,0.013
1982-10-18,,OH-06,S,1,0.011
1982-10-25,,OH-06,B,10,0.007
1982-10-25,,OH-06,M,5,0.007
1982-10-25,,OH-06,S,1,0.007
1982-11-08,,OH-06,B,10,0.004
1982-11-08,,OH-06,M,5,0.004
1982-11-08,,OH-06,S,1,0.004
1982-11-16,,OH-06,B,10,0.032
1982-11-16,,OH-06,M,5,0.024
1982-11-16,,OH-06,S,1,0.018
1982-11-29,,OH-06,B,10,0.035
1982-11-29,,OH-06,M,5,0.028
1982-11-29,,OH-06,S,1,0.026
1982-12-14,,OH-06,B,9,0.021
1982-12-14,,OH-06,M,5,0.02
1982-12-14,,OH-06,S,1,0.02
1983-03-24,,OH-06,B,10,0.021
1983-03-24,,OH-06,M,5,0.019
1983-03-24,,OH-06,S,1,0.021
1983-03-29,,OH-06,B,9,0.028
1983-03-29,,OH-06,M,5,0.022
1983-03-29,,OH-06,S,1,0.019
1983-04-11,,OH-06,B,11,0.078
1983-04-11,,OH-06,M,6,0.019
1983-04-11,,OH-06,S,1,0.048
1983-04-20,,OH-06,B,11,0.019
1983-04-20,,OH-06,M,6,0.016
1983-04-20,,OH-06,S,1,0.016
1983-04-25,,OH-06,B,10,0.019
1983-04-25,,OH-06,M,5,0.018
1983-04-25,,OH-06,S,1,0.026
1983-05-02,,OH-06,B,11,0.042
1983-05-02,,OH-06,M,6,0.02
1983-05-02,,OH-06,S,1,0.021
1983-05-09,,OH-06,B,10,0.031
1983-05-09,,OH-06,M,5,0.03
1983-05-09,,OH-06,S,1,0.031
1983-05-16,,OH-06,B,-999.9,-9.999
1983-05-16,,OH-06,M,-999.9,-9.999
1983-05-16,,OH-06,S,-999.9,-9.999
1983-05-23,,OH-06,B,11,0.016
1983-05-23,,OH-06,M,6,0.017
1983-05-23,,OH-06,S,1,0.02
1983-05-31,,OH-06,B,10,0.014
1983-05-31,,OH-06,M,5,0.016
1983-05-31,,OH-06,S,1,0.016
1983-06-06,,OH-06,B,10,0.014
1983-06-06,,OH-06,M,5,0.014
1983-06-06,,OH-06,S,1,0.02
1983-06-13,,OH-06,B,10,0.016
1983-06-13,,OH-06,M,5,0.017
1983-06-13,,OH-06,S,1,0.02
1983-06-20,,OH-06,B,10,0.01
1983-06-20,,OH-06,M,5,0.008
1983-06-20,,OH-06,S,1,0.008
1983-06-27,,OH-06,B,10,0.015
1983-06-27,,OH-06,M,5,0.015
1983-06-27,,OH-06,S,1,0.026
1983-07-06,,OH-06,B,11,0.012
1983-07-06,,OH-06,M,6,0.008
1983-07-06,,OH-06,S,1,0.006
1983-07-11,,OH-06,B,10,0.041
1983-07-11,,OH-06,M,5,0.042
1983-07-11,,OH-06,S,1,0.04
1983-07-18,,OH-06,B,10,0.013
1983-07-18,,OH-06,M,5,0.008
1983-07-18,,OH-06,S,1,0.008
1983-07-25,,OH-06,B,-999.9,-9.999
1983-07-25,,OH-06,M,-999.9,-9.999
1983-07-25,,OH-06,S,-999.9,-9.999
1983-08-01,,OH-06,B,10,0.012
1983-08-01,,OH-06,M,5,0.011
1983-08-01,,OH-06,S,1,0.012
1983-08-08,,OH-06,B,10,0.015
1983-08-08,,OH-06,M,5,0.014
1983-08-08,,OH-06,S,1,0.018
1983-08-24,,OH-06,B,-999.9,-9.999
1983-08-24,,OH-06,M,-999.9,-9.999
1983-08-24,,OH-06,S,-999.9,-9.999
1983-08-29,,OH-06,B,10,0.016
1983-08-29,,OH-06,M,5,0.023
1983-08-29,,OH-06,S,1,0.021
1983-09-06,,OH-06,B,10,0.014
1983-09-06,,OH-06,M,5,0.016
1983-09-06,,OH-06,S,1,0.017
1983-09-19,,OH-06,B,10,-9.999
1983-09-19,,OH-06,M,5,-9.999
1983-09-19,,OH-06,S,1,-9.999
1983-09-26,,OH-06,B,10,0.016
1983-09-26,,OH-06,M,5,0.015
1983-09-26,,OH-06,S,1,0.039
1983-10-03,,OH-06,B,10,0.015
1983-10-03,,OH-06,M,5,0.017
1983-10-03,,OH-06,S,1,0.016
1983-10-10,,OH-06,B,-999.9,-9.999
1983-10-10,,OH-06,M,-999.9,-9.999
1983-10-10,,OH-06,S,-999.9,-9.999
1983-10-25,,OH-06,B,10,0.016
1983-10-25,,OH-06,M,5,0.018
1983-10-25,,OH-06,S,1,0.014
1983-10-31,,OH-06,B,10,0.028
1983-10-31,,OH-06,M,5,0.027
1983-10-31,,OH-06,S,1,0.028
1983-11-07,,OH-06,B,10,0.027
1983-11-07,,OH-06,M,5,0.026
1983-11-07,,OH-06,S,1,0.02
1983-11-14,,OH-06,B,-999.9,-9.999
1983-11-14,,OH-06,M,-999.9,-9.999
1983-11-14,,OH-06,S,-999.9,-9.999
1983-11-21,,OH-06,B,10,0.035
1983-11-21,,OH-06,M,5,0.031
1983-11-21,,OH-06,S,1,0.034
1983-11-30,,OH-06,B,10,0.037
1983-11-30,,OH-06,M,5,0.036
1983-11-30,,OH-06,S,1,0.032
1983-12-05,,OH-06,B,10,0.02
1983-12-05,,OH-06,M,5,0.025
1983-12-05,,OH-06,S,1,0.017
1984-04-02,,OH-06,B,9,0.026
1984-04-02,,OH-06,M,5,0.021
1984-04-02,,OH-06,S,1,0.022
1984-04-09,,OH-06,B,-999.9,-9.999
1984-04-09,,OH-06,M,-999.9,-9.999
1984-04-09,,OH-06,S,-999.9,-9.999
1984-04-24,,OH-06,B,12,0.027
1984-04-24,,OH-06,M,6,0.024
1984-04-24,,OH-06,S,1,0.024
1984-05-01,,OH-06,B,10,0.028
1984-05-01,,OH-06,M,5,0.029
1984-05-01,,OH-06,S,1,0.029
1984-05-07,,OH-06,B,10,0.034
1984-05-07,,OH-06,M,5,0.038
1984-05-07,,OH-06,S,1,0.036
1984-05-14,,OH-06,B,10,0.021
1984-05-14,,OH-06,M,5,0.023
1984-05-14,,OH-06,S,1,0.02
1984-05-21,,OH-06,B,10,0.023
1984-05-21,,OH-06,M,5,0.025
1984-05-21,,OH-06,S,1,0.028
1984-05-29,,OH-06,B,10,0.041
1984-05-29,,OH-06,M,5,0.024
1984-05-29,,OH-06,S,1,0.023
1984-06-04,,OH-06,B,10,0.022
1984-06-04,,OH-06,M,5,0.027
1984-06-04,,OH-06,S,1,0.028
1984-06-12,,OH-06,B,11,0.024
1984-06-12,,OH-06,M,6,0.02
1984-06-12,,OH-06,S,1,0.024
1984-06-18,,OH-06,B,10,0.021
1984-06-18,,OH-06,M,5,0.032
1984-06-18,,OH-06,S,1,0.026
1984-06-25,,OH-06,B,10,0.021
1984-06-25,,OH-06,M,5,0.029
1984-06-25,,OH-06,S,1,0.03
1984-07-02,,OH-06,B,10,0.026
1984-07-02,,OH-06,M,5,0.028
1984-07-02,,OH-06,S,1,0.041
1984-07-17,,OH-06,B,10,0.024
1984-07-17,,OH-06,M,5,0.025
1984-07-17,,OH-06,S,1,0.023
1984-07-23,,OH-06,B,10,0.023
1984-07-23,,OH-06,M,5,0.022
1984-07-23,,OH-06,S,1,0.023
1984-08-01,,OH-06,B,10,0.023
1984-08-01,,OH-06,M,5,0.021
1984-08-01,,OH-06,S,1,0.028
1984-08-07,,OH-06,B,10,0.024
1984-08-07,,OH-06,M,5,0.027
1984-08-07,,OH-06,S,1,0.028
1984-08-20,,OH-06,B,-999.9,-9.999
1984-08-20,,OH-06,M,-999.9,-9.999
1984-08-20,,OH-06,S,-999.9,-9.999
1984-08-27,,OH-06,B,-999.9,-9.999
1984-08-27,,OH-06,M,-999.9,-9.999
1984-08-27,,OH-06,S,-999.9,-9.999
1984-09-04,,OH-06,B,10,0.017
1984-09-04,,OH-06,M,5,0.016
1984-09-04,,OH-06,S,1,0.016
1984-09-24,,OH-06,B,10,0.04
